seller_id,seller_city,seller_state,orders,gmv,on_time_delivery_rate,avg_review_score,cancellation_rate,revenue_growth_rate,performance_score,risk_tier
11bfa66332777660bd0640ee84d47006,ribeirao preto,SP,76,67302.48,0.8235,3.78,0.0,-0.5065,78.09,watchlist
c522be04e020c1e7b79f3acff36513d5,santana de parnaiba,SP,7,4191.5,0.6667,3.57,0.0,1.888,78.09,watchlist
a6bd7d1ccdac48c6b33b28596b7eb122,mamanguape,PB,16,135419.67,0.8667,3.33,0.0,-0.3051,78.12,watchlist
cac4c8e7b1ca6252d8f20b2fc1a2e4af,indaiatuba,SP,75,103005.72,0.7683,3.52,0.0,0.2547,78.13,watchlist
81783131d2a97c8d44d406a4be81b5d9,sorocaba,SP,13,3955.16,0.8889,3.43,0.4,2.2965,78.14,watchlist
5d378b73ab7dd6f0418d743e5dcb0bd1,sao paulo,SP,7,27272.56,0.8333,3.86,0.0,-0.6662,78.16,watchlist
9cea4682e16655f7da87f406902e989e,araucaria,PR,4,876.92,1.0,2.33,0.0,-0.1643,78.16,watchlist
f63d8f293af3a6454377546bd9dd19ff,votorantim,SP,17,20222.55,0.7857,3.82,0.0,-0.2329,78.18,watchlist
c286ec035ee04ba81c97508f0b5df544,curitiba,PR,2,1131.8,1.0,2.5,0.0,-0.3581,78.21,watchlist
4a1917ef994878940e1fb03eeb787ad7,brasilia,DF,2,1693.24,1.0,2.67,0.0,-0.5603,78.22,watchlist
6c1b6d0c604b776f844125f911eb7377,sao paulo,SP,5,1049.0,1.0,3.4,0.2,-0.6313,78.24,watchlist
a066df7361163e7ddc5d7452dd17448b,franca,SP,15,8067.72,0.7647,4.47,0.0,-0.8257,78.28,watchlist
af7cdac9d9897cddead9c6b08976c642,laranjal paulista,SP,6,2776.04,0.8333,3.67,0.0,-0.4128,78.29,watchlist
66fd84ee7528c0c0de85d0f44a73d5ab,campina das missoes,RS,11,7565.2,0.9524,2.9,0.0,-0.435,78.32,watchlist
38874e327ce94d11390b96eb42d61928,itaquaquecetuba,SP,6,16633.72,0.8333,4.0,0.0,-0.8012,78.33,watchlist
7bcd7c5f8631701474db233ccf1c094b,sao paulo,SP,11,3443.76,0.875,3.64,0.1818,0.0252,78.33,watchlist
04e38a233f726ef161074ab1c9b0399a,sao paulo,SP,23,12678.89,0.875,3.79,0.0,-0.876,78.36,watchlist
d97df38225e5abadaff1e72cb72b823c,sao caetano do sul,SP,29,21266.28,0.8214,3.93,0.0,-0.6115,78.38,watchlist
e62b2d6ac10570a035a30bafcf01d263,sao paulo,SP,62,76505.64,0.8451,3.83,0.0,-0.6676,78.45,watchlist
dd533b429f380718b70ad9922c294bae,barretos,SP,41,43680.78,0.8837,3.73,0.0,-0.8503,78.48,watchlist
1a932caad4f9d804097d7f8e615baed1,sao paulo,SP,20,22805.8,0.8667,3.57,0.0,-0.5192,78.49,watchlist
5275ca25d0358ca73864e0ae41be1320,guarulhos,SP,4,957.64,0.5,4.75,0.0,2.1327,78.5,watchlist
f650a9708fa1bab22bdd8d3a818cc415,ararangua,SC,5,1783.74,1.0,3.4,0.2,-0.5757,78.52,watchlist
5b0cc932433fa5184b5b94bfe6bcc256,ibitinga,SP,12,5982.27,0.7647,3.47,0.0,0.4247,78.53,watchlist
9c068d10aca38e85c50202e17b4a7e88,coxim,MS,17,18652.98,0.8235,4.13,0.0,-0.8383,78.53,watchlist
8759e7aedd644f487315e5860962f162,santo andre,SP,3,1586.68,0.6667,3.67,0.0,0.9699,78.54,watchlist
c24173065483e421f9e5e7f599de101d,sao paulo,SP,9,2456.05,0.8889,3.56,0.0,-0.6652,78.59,watchlist
05aebce0b5c8f0d41b29b686f2d05fd3,sao paulo,SP,2,241.76,0.5,5.0,0.0,0.7268,78.63,watchlist
bce6a5ecf98e99fd2a8868b15c51f04b,guarulhos,SP,14,11119.5,0.8,4.13,0.0,-0.6281,78.64,watchlist
c1ed9e3daf6154542826a6996af0fb8c,itajai,SC,9,9104.48,0.6875,4.41,0.0588,0.1715,78.64,watchlist
ec80e49e69745ab6c14f984bf2149423,limeira,SP,12,23383.86,0.8333,4.0,0.0,-0.7191,78.74,watchlist
9853a239ab7b7ebbdc3a21248d5b8e1f,campo largo,PR,5,1884.04,0.75,3.8,0.0,0.2011,78.81,watchlist
a13aaf2d2886ab9fb30fb9a920160b8f,joinville,SC,4,2171.66,0.75,4.5,0.0,-0.6375,78.81,watchlist
08ad4ac1388e4420ca531c3edfc46198,itapevi,SP,6,932.01,1.0,2.71,0.0,-0.4881,78.82,watchlist
9cad4b68bb993ee401a3c5aaa2bc26dd,birigui,SP,5,3816.65,0.8571,3.43,0.0,-0.2097,78.82,watchlist
5eeb9c756d9780b96283e5a2ac6da334,ribeirao preto,SP,9,19031.18,0.7778,4.22,0.0,-0.5181,78.84,watchlist
134285d1f41da5c13a756ee8142c8a4e,sao paulo,SP,3,3307.26,1.0,2.75,0.0,-0.53,78.85,watchlist
51ed72984a04e5dd35c2b27e77179038,sao jose do rio preto,SP,7,4479.69,0.8571,3.57,0.0,-0.3678,78.86,watchlist
fcdd820084f17e9982427971e4e9d47f,ribeirao preto,SP,16,33994.44,0.9259,3.26,0.0,-0.5374,78.91,watchlist
b7ed9fb14c8eadb37adb9c45d67ab0fb,jacarei,SP,7,3938.75,1.0,2.91,0.0,-0.7026,78.95,watchlist
f35b3c613c4f7b2275f4185d0a3c59ec,sao paulo,SP,9,21071.45,0.7778,4.56,0.0,-0.9024,78.96,watchlist
4e5725ba188db8252977a4f0227bd462,ribeirao preto,SP,22,9252.8,0.7083,3.44,0.0,2.244,78.97,watchlist
9996ae921c50e8dff411ac69c0b4bb8b,tupa,SP,2,73.37,1.0,2.33,0.0,0.0,78.98,watchlist
9bade61a92bed55a25d2b67b9f4ed739,sao jose dos pinhais,PR,2,174.8,1.0,2.33,0.0,0.0,78.98,watchlist
bb3dca718920a4d7ec3cc9ffb025108b,sao paulo,SP,2,201.7,1.0,2.33,0.0,0.0,78.98,watchlist
e89c4adbe7b1d0819dbb636e16461cf1,indaiatuba,SP,24,29089.2,0.88,3.88,0.0,-0.8916,79.02,watchlist
c26a2be5b53b7db6b276280da212a779,nova friburgo,RJ,13,74599.65,1.0,2.72,0.0,-0.456,79.04,watchlist
ba6ce6de456f6c11d08c17701ba5c26f,sorocaba,SP,6,5247.06,0.8571,3.71,0.0,-0.4983,79.05,watchlist
2a261b5b644fa05f4f2700eb93544f2c,porto ferreira,SP,51,81364.03,0.7805,3.34,0.0,0.5638,79.08,watchlist
ac6417315ae5da8f9a38ee11de6f7780,aruja,SP,8,5828.58,0.8571,3.75,0.125,-0.0363,79.1,watchlist
d8cf3b6a2151949f930d0252b180ec42,mandaguacu,PR,6,3090.54,1.0,3.0,0.0,-0.7796,79.1,watchlist
747c1cdcd1737dcfbd1547f6eb6f2cf3,ibitinga,SP,2,444.74,1.0,2.5,0.0,-0.1713,79.14,watchlist
9803a40e82e45418ab7fb84091af5231,rio verde,GO,11,19165.52,1.0,3.11,0.0,-0.9012,79.15,watchlist
bd15ee794d5e640d9dd71b665b2ab15b,ribeirao preto,SP,12,3564.78,0.8333,4.0,0.0,-0.6348,79.16,watchlist
1961c3e1272bfeceb05d0b78b5bbfdaf,guarulhos,SP,3,1890.86,1.0,3.75,0.25,-0.6624,79.19,watchlist
e82de6494d91d3c4c54450f59b227a94,ibitinga,SP,3,315.4,0.6667,5.0,0.0,-0.4924,79.21,watchlist
63ffcb71394dd8ea3872ed9ffda17c74,itaborai,RJ,17,3318.6,0.9412,3.18,0.0,-0.4962,79.25,watchlist
b45d7ebfb7378630f1bcd74b6ff86ff7,belo horizonte,MG,5,3330.03,1.0,3.8,0.2,-0.9025,79.29,watchlist
09883d9ab71c8fe8a9bfc7fc3075b07e,sao paulo,SP,5,1624.68,0.75,3.4,0.0,0.7824,79.31,watchlist
80f2cf9abf6b5a0e5c612b5eea6646e6,sao jose do rio preto,SP,7,3164.34,0.8333,4.43,0.1429,-0.5435,79.34,watchlist
04aa0a1c5ce6b222003403a3e11c3cc0,cosmopolis,SP,11,44376.57,0.8824,3.53,0.0,-0.4244,79.35,watchlist
eddd1991bd6d9309995a480c39b95137,ponta grossa,PR,3,1996.82,1.0,2.67,0.3333,1.0639,79.35,watchlist
81336a0f57a33776419727a300249e90,sao carlos,SP,16,15037.92,0.7778,3.68,0.0,0.2344,79.36,watchlist
cfb1a033743668a192316f3c6d1d2671,votorantim,SP,147,292251.6,0.8939,3.93,0.0054,-0.9731,79.36,watchlist
b8630e1121437d41cb08e3c749c2c2e2,duque de caxias,RJ,12,51338.7,0.8333,4.33,0.0,-0.9845,79.39,watchlist
3c7c4a49ec3c6550809089c6a2ca9370,sao paulo,SP,141,70299.6,0.9177,3.69,0.0,-0.8894,79.4,watchlist
bfd938b22bc99bce1ae60dc602889f52,rio de janeiro,RJ,6,3354.78,1.0,3.08,0.0,-0.814,79.41,watchlist
bc302730ea8cf49b5c74f579febb5bbf,campinas,SP,11,23441.36,0.9091,3.82,0.0,-0.9718,79.42,watchlist
c2bda99904207edd1834f03e0022b007,sao paulo,SP,2,203.36,1.0,2.5,0.0,-0.117,79.42,watchlist
f3da5b2ff499efb8d4a6d371d175d7dd,sao paulo,SP,79,43441.74,0.8659,3.83,0.0,-0.6336,79.45,watchlist
070d165398b553f3b4b851c216b8a358,sao paulo,SP,32,52761.0,0.8684,3.5,0.0,-0.2421,79.53,watchlist
87d3c3aeb3ead335511b3ce315eb341e,sao paulo,SP,15,2889.18,0.9333,3.5,0.0,-0.7188,79.74,watchlist
0791d9fc1e30678ecf03d3e55fa108d3,belo horizonte,MG,5,3086.97,1.0,2.73,0.0,-0.3197,79.78,watchlist
06579cb253ecd5a3a12a9e6eb6bf8f47,sao paulo - sp,SP,62,80945.93,0.8429,3.76,0.0,-0.2949,79.8,watchlist
d93919c944be9cff128f6c9cb899eacb,mombuca,SP,33,28992.08,0.8182,4.0,0.0,-0.3851,79.8,watchlist
f664f98bfda2eaf266a23ff144e7a872,sao paulo,SP,2,323.6,1.0,3.0,0.0,-0.6407,79.8,watchlist
7210cd29727d674c00741e5e387b3ccd,sao paulo,SP,9,2622.54,0.6923,3.69,0.0,3.7658,79.83,watchlist
717b78b0950b51ed00b1471d858b0edc,alambari,SP,5,879.0,0.8,4.0,0.0,-0.232,79.84,watchlist
e9d99831abad74458942f21e16f33f92,sao paulo,SP,130,138321.2,0.8993,3.91,0.0,-0.9157,79.85,watchlist
4e326052e5dbba8adcd512f3450a307e,sao paulo,SP,3,1311.92,1.0,1.67,0.0,0.9703,79.87,watchlist
5b179e9e8cc7ab6fd113a46ca584da81,sao paulo,SP,34,46713.12,0.9167,3.51,0.0,-0.5708,79.87,watchlist
741f8c587cb4248ebc5b779a0e8e0e51,santo andre,SP,5,315.28,0.8,4.0,0.0,-0.2254,79.87,watchlist
56642bcb79900e777d68e91915cb4267,sao paulo,SP,48,71548.64,0.8393,3.77,0.0,-0.2629,79.88,watchlist
1dfe5347016252a7884b694d4f10f5c4,ibitinga,SP,21,12778.38,0.7692,3.19,0.0,2.3255,79.91,watchlist
851773c885feb5e2da3b4f82bc2b17ce,lencois paulista,SP,10,4185.65,0.8,4.2,0.0,-0.4574,79.91,watchlist
8ff38bc3969e67c36c48343a07090f66,sao paulo,SP,2,7719.12,1.0,2.5,0.0,-0.0132,79.93,watchlist
5e49e3a44bdeb5aab2684258bbd4f525,balenario camboriu,SC,3,1679.31,0.6667,4.67,0.0,0.0533,79.95,watchlist
d29ba1220fb8634fa3a107e54497b8a4,sao carlos,SP,9,3631.44,1.0,3.22,0.0,-0.8734,79.95,watchlist
3dfd3dc96f7f8598eca74e9ac8a2fa31,sao paulo,SP,6,1034.8,0.8333,4.0,0.0,-0.47,79.98,watchlist
f3295428338a40977a03f555246a70f4,vitoria,ES,7,3846.9,0.7143,3.57,0.0,1.0745,79.99,watchlist
455f46ef09a9e45667e2981df84b5cc2,sorocaba,SP,2,90.98,1.0,2.5,0.0,0.0,80.0,low_risk
458c6fa920810ce2492da71bc26d9eec,catanduva,SP,2,862.37,1.0,2.5,0.0,0.0,80.0,low_risk
7bac63f6603d382cc8d0832eb6c100a8,sao paulo,SP,19,56802.2,0.8421,4.0,0.0,-0.5366,80.0,low_risk
b416191c9813d821a295cfabafff4161,franca,SP,2,300.28,1.0,2.5,0.0,0.0,80.0,low_risk
c1552b1dab6e6f760950368ae61fb600,sao jose dos campos,SP,2,68.69,1.0,2.5,0.0,0.0,80.0,low_risk
c7dcd301ecfe5ab7f778ac172cf74be7,belo horizonte,MG,4,519.83,1.0,2.5,0.0,0.0,80.0,low_risk
cbbd5ae8f53de5f5097cd8217b529e24,santana de parnaiba,SP,2,422.25,1.0,2.5,0.0,0.0,80.0,low_risk
f356c348fbc8df6a882823e21f5ce8b7,canoas,RS,2,225.65,1.0,2.5,0.0,0.0,80.0,low_risk
fe1bbc5feda5c8979a8a1b3b2512d5a6,arinos,MG,9,4311.25,0.9,3.8,0.0,-0.7602,80.0,low_risk
98e164d549402270247f3c96a1a158ef,sao paulo,SP,2,374.84,1.0,2.5,0.0,0.0064,80.03,low_risk
b33e7c55446eabf8fe1a42d037ac7d6d,pradopolis,SP,152,524812.64,0.8684,4.15,0.0,-0.9163,80.05,low_risk
1dd33b8119b3cb1056ed5dc88cd0aaf4,sao paulo,SP,8,6566.96,0.875,3.75,0.0,-0.4834,80.08,low_risk
0b35c634521043bf4b47e21547b99ab5,teixeira soares,PR,51,135078.66,0.8831,3.49,0.0,-0.2313,80.11,low_risk
3a4127e1ba7208ea37044c5092aae170,sao paulo,SP,6,11554.75,1.0,3.5,0.1667,-0.5109,80.11,low_risk
318f287a62ab7ac10b703ac37435a231,sao paulo,SP,52,61788.2,0.8852,3.87,0.0,-0.6966,80.15,low_risk
20cb7c2fde3e5bf10f0bbe7394e1c6a9,andira-pr,PR,32,23243.92,0.9,3.84,0.0,-0.7757,80.16,low_risk
e96498ed8daaa3e9c23f7a62da76591c,sao paulo,SP,34,103321.9,0.8529,3.94,0.0,-0.5196,80.16,low_risk
9c0e69c7bf2619675bbadf47b43f655a,sao jose dos campos,SP,157,475838.48,0.905,4.0,0.0049,-0.9869,80.17,low_risk
c679fb69a36e1d8349e8c50a217b4d58,caxias do sul,RS,14,4427.78,0.8235,3.56,0.0,0.174,80.17,low_risk
610f72e407cdd7caaa2f8167b0163fd8,sao paulo,SP,16,72147.25,0.8824,3.71,0.0,-0.4733,80.19,low_risk
bc07d855eac23aab5ac8a120f21d16b2,mogi das cruzes,SP,12,7480.9,0.8333,4.15,0.0,-0.6084,80.19,low_risk
ad8b531ae67582f096925cff5630d0d1,castro,PR,3,827.73,1.0,3.0,0.3333,0.7834,80.25,low_risk
a6fe7de3d16f6149ffe280349a8535a0,franca,SP,51,51063.88,0.8431,4.0,0.0,-0.4919,80.26,low_risk
1b7e5006cb25dd23ce8686691013b121,sao paulo,SP,11,19501.72,0.8182,4.36,0.0,-0.7242,80.27,low_risk
f1b854361f4e15d5851b494df66f22b2,rio de janeiro,RJ,3,2950.48,1.0,2.75,0.0,-0.2435,80.28,low_risk
1284de4ae8aa26997e748c851557cf0e,laranjeiras do sul,SP,3,4640.52,1.0,2.67,0.0,-0.1423,80.31,low_risk
615005a3ef192c00c6f0e977cee3d2bc,itu,SP,10,1768.56,0.8182,3.91,0.0,-0.1755,80.31,low_risk
7ddcbb64b5bc1ef36ca8c151f6ec77df,sao paulo,SP,334,762303.48,0.9162,3.9,0.0058,-0.9242,80.31,low_risk
f12ff17ad8bbf01ec5c33b17e506649b,sao paulo,SP,29,34463.65,0.8929,3.83,0.0345,-0.5269,80.37,low_risk
57c764b4a836300be881e2ff86e449f9,ribeirao preto,SP,29,23535.54,0.8621,4.17,0.0,-0.8256,80.38,low_risk
6b3bd31ad8fcda4b2635ec9f3ff2ecdf,rio de janeiro,RJ,36,29735.52,0.9048,3.86,0.0,-0.7824,80.44,low_risk
c4d51195486dc781531876a7d00453d8,presidente prudente,SP,17,48153.4,0.7059,3.94,0.0,0.7158,80.46,low_risk
4c8b8048e33af2bf94f2eb547746a916,ibitinga,SP,23,17211.67,0.8696,3.11,0.1481,9.4985,80.48,low_risk
4170f6a9367e6b5d6401d03ce6d54569,brasilia df,DF,4,1985.43,0.8,4.2,0.0,-0.343,80.49,low_risk
9d7a1d34a5052409006425275ba1c2b4,franca,SP,13,7991.22,0.9375,3.75,0.0,-0.9018,80.49,low_risk
6e4a902d1054e4e17aa6eab87fac1c75,sorocaba,SP,7,695.7,0.75,4.25,0.0,0.0,80.5,low_risk
a56e351445e5863fc8960640ba9190c7,itajai,SC,3,825.98,0.75,4.25,0.0,0.0,80.5,low_risk
8fff28c4263ddec387f28d237fb42773,sao paulo,SP,4,843.36,1.0,3.67,0.1667,-0.6356,80.51,low_risk
23a0ffca143a15b9b5bbdb7d552f626a,sao pedro,SP,23,25825.68,0.875,3.96,0.0,-0.6481,80.52,low_risk
440dd6ab244315c632130ecfb63827b1,votuporanga,SP,94,331657.41,0.8696,3.85,0.0105,-0.4298,80.53,low_risk
e7df4cd29ab5abab70fb0783ddb53987,sao paulo,SP,23,140308.98,0.8333,4.29,0.0,-0.7082,80.53,low_risk
79a679c36c08d606b3fd47ead9de109b,sao paulo,SP,3,3216.66,0.8571,2.71,0.0,1.1316,80.54,low_risk
c3ee2331a724e6fc02c4b698b57a73f3,sao paulo,SP,2,2975.76,1.0,3.0,0.0,-0.4882,80.56,low_risk
2eb70248d66e0e3ef83659f71b244378,campinas,SP,202,275160.6,0.8579,2.71,0.0,4.2138,80.58,low_risk
522620dcb18a6b31cd7bdf73665113a9,cascavel,PR,174,1236596.2,0.8989,3.9,0.0,-0.7533,80.59,low_risk
2b03ac196f5ed62ac483960fe0fa3b65,sao paulo,SP,7,3740.76,0.8571,4.14,0.0,-0.704,80.6,low_risk
08061dc0fc165ed41288cc7acde738ee,osasco,SP,4,728.88,0.75,4.5,0.0,-0.2666,80.67,low_risk
13511db12ac61e2f89c53b72a944a60b,caxias do sul,RS,6,5319.85,0.8333,3.5,0.0,0.2684,80.67,low_risk
abe42c5d03695b4257b5c6cbf4e6784e,rio de janeiro,RJ,50,236056.99,0.8367,3.92,0.0,-0.2581,80.7,low_risk
23c38debaffe4a25a30fdbd9b586a13f,votorantim,SP,41,31082.8,0.8478,4.3,0.0,-0.7982,80.72,low_risk
2c9e548be18521d1c43cde1c582c6de8,mogi das cruzes,SP,126,94633.55,0.8304,3.92,0.0,-0.2036,80.72,low_risk
d2e753bb80b7d4faa77483ed00edc8ca,porto seguro,BA,14,10649.64,0.9333,3.63,0.0,-0.6694,80.77,low_risk
8ca1551acf9832a4cf467bbbac15851f,campo largo,PR,11,12214.7,0.8333,3.67,0.0,0.0867,80.79,low_risk
40db9e9aa57f7bb151bcda6b0f9bdbb7,recife,PE,12,119119.95,0.9167,2.36,0.0,2.4228,80.83,low_risk
aeb36d67f1414f234d42a29e27cf1f17,santo andre,SP,4,10644.3,0.75,4.5,0.0,-0.2334,80.83,low_risk
406740ee611378a662d274c7d8c43c4a,vitoria,ES,8,3944.16,0.8,4.1,0.0,-0.1488,80.86,low_risk
d7485b33791774c36108f8c69602d48d,curitiba,PR,10,2476.56,0.9,3.7,0.0,-0.4605,80.9,low_risk
082e0bf4cb865a6533b1e8e498cc0255,botucatu,SP,11,21450.31,0.8696,3.3,0.0,0.2648,80.91,low_risk
3d5d0dc7073a299e31fa718ce1bc00b6,rio de janeiro,RJ,23,3534.39,0.8636,4.17,0.0417,-0.5573,80.94,low_risk
43402bdf22aa2310e8f99e2f94f78628,ribeirao pires,SP,4,1674.2,1.0,2.8,0.0,-0.1729,80.94,low_risk
30829ded4523ab9224b93bc49a62c95f,parai,RS,18,52847.97,0.9677,3.58,0.0,-0.8425,80.98,low_risk
276677b5d08786d5dce7c2149dcce48b,belo horizonte,MG,33,30244.48,0.9333,3.81,0.0,-0.8399,80.99,low_risk
1d1bbb8ac1581824986f582583fff01d,indaial,SC,4,452.94,0.75,3.5,0.0,1.4319,81.0,low_risk
353e21e8bf8de2722b4fae1636664b76,canoas,RS,4,1199.56,1.0,2.5,0.0,0.2004,81.0,low_risk
ac51cac5e20d69ff485a54746488ef48,ribeirao preto,SP,4,833.77,1.0,3.5,0.25,0.0,81.0,low_risk
50c9975695009e5e6473912e83a6d1da,claudio,MG,50,110143.2,0.8971,3.99,0.0,-0.7606,81.02,low_risk
d5c530f4884a75ae0dba9c148718d278,centro,MG,6,889.86,0.875,2.67,0.0,10.6797,81.02,low_risk
432c37c9dfba871172ec162e20118b8c,brasilia,DF,46,55139.56,0.8545,4.18,0.0175,-0.5762,81.03,low_risk
2ea0861cc19e94cad86438c984c52da4,sao paulo,SP,6,684.15,1.0,3.33,0.0,-0.7847,81.06,low_risk
8cf21434553b02cbd37c0bbd07e041b0,sao jose,SC,2,324.26,1.0,2.5,0.0,0.2146,81.07,low_risk
0249d282d911d23cb8b869ab49c99f53,sao paulo,SP,11,2127.52,0.8182,4.27,0.0,-0.4527,81.08,low_risk
a888faf2d1baececa6baf9c3d603ee1f,umuarama,PR,54,264422.48,0.8519,4.05,0.0,-0.4594,81.08,low_risk
fe87f472055fbcf1d7e691c00b1560dc,campinas,SP,6,2431.92,0.8333,4.5,0.0,-0.85,81.08,low_risk
37515688008a7a40ac93e3b2e4ab203f,dracena,SP,228,122430.1,0.8996,4.08,0.0,-0.8746,81.09,low_risk
72146da5774cabf2632faedcae097a76,marechal candido rondon,PR,4,1245.72,0.8333,4.33,0.0,-0.645,81.09,low_risk
0aa2205ca24f113f4658a5c536667426,sao paulo,SP,4,2964.3,1.0,2.82,0.0,-0.1626,81.11,low_risk
701938c450705b8ae65fc923b70f35c7,s jose do rio preto,SP,75,236881.8,0.9459,3.77,0.0,-0.8686,81.11,low_risk
e504a4e2efaa45cbff7e268a2c58c956,sao pedro,SP,11,5856.24,0.7273,3.67,0.0,2.1433,81.11,low_risk
4ef4c39cf3c24f326434cf0b2e48046a,sao paulo,SP,8,6103.02,0.875,3.56,0.0,-0.0484,81.12,low_risk
9906e7aa42a3c067b7c9a564d01c4320,maringa,PR,12,21809.2,0.875,4.06,0.0,-0.6477,81.12,low_risk
bafc5aa11e413978be29040f51342e70,belo horizonte,MG,9,3658.94,0.8889,3.78,0.0,-0.4225,81.12,low_risk
52f0fe436a347ddad7ed5f9aa4e27eaa,sao paulo,SP,21,9804.5,0.8571,3.3,0.0,0.4118,81.14,low_risk
3968920b9aa752ab98f7d5888c9252f2,bauru,SP,8,2724.04,0.9,4.1,0.0,-0.8901,81.15,low_risk
23613d49c3ac2bd302259e55c06c050c,porto ferreira,SP,70,122754.44,0.8608,3.66,0.0,-0.0424,81.18,low_risk
a8739afb32aaa45e01815ca76f76f54b,sao bernardo do campo,SP,13,1127.12,0.9333,3.47,0.0,-0.3949,81.18,low_risk
13d058e4eeac2ce8217660b2f8a05812,osasco,SP,23,42802.92,0.8636,4.22,0.0,-0.735,81.19,low_risk
c12b92bf1c350f3e6bf88d3596219c86,garca,SP,17,21011.36,0.9412,3.88,0.0,-0.9456,81.2,low_risk
c878515173c84a492ebe50d6b493230b,itaipulandia,PR,9,6540.2,0.8,4.2,0.0,-0.2007,81.2,low_risk
0417b067eeab773d2f7061a726dc477f,sao bento do sul,SC,13,12508.75,0.6923,3.92,0.0,1.2012,81.21,low_risk
7901646fdd36a55f564ffaf2dbccaaf7,rio de janeiro,RJ,22,149745.96,0.8519,4.44,0.0,-0.9021,81.21,low_risk
8931a84a914b3fe9b1ddaa4d704947ca,sao paulo,SP,29,76393.35,0.8438,3.77,0.0,-0.0304,81.22,low_risk
a420f60ff1aa9acc80d0e42959f2b313,sao paulo,SP,67,111062.51,0.913,3.93,0.0,-0.772,81.24,low_risk
3b15288545f8928d3e65a8f949a28291,ibitinga,SP,104,297246.42,0.9322,3.85,0.0,-0.8249,81.26,low_risk
27a56ff04b34c2ba34ce6ba4d3b9d616,campinas,SP,8,2261.35,0.875,4.13,0.0,-0.7009,81.28,low_risk
688756f717c462a206ad854c5027a64a,guarulhos,SP,83,39507.25,0.9091,3.77,0.0,-0.5365,81.3,low_risk
e7d5b006eb624f13074497221eb37807,santo andre,SP,28,29542.94,0.9683,3.11,0.0,-0.2148,81.32,low_risk
b14db04aa7881970e83ffa9426897925,sorocaba,SP,83,162479.0,0.8857,3.76,0.0,-0.3291,81.34,low_risk
46ef1a25845fc051c2998d878354810c,claudio,MG,5,1393.8,0.8,4.4,0.0,-0.3984,81.41,low_risk
7a241947449cc45dbfda4f9d0798d9d0,jacutinga,MG,62,170307.7,0.9394,3.58,0.0139,-0.4727,81.41,low_risk
baa49d93c8c8841e27400a300f5d74b2,sao jose,SC,6,668.84,0.8333,4.5,0.0,-0.7769,81.45,low_risk
6bd503a8230299c9316fb0f726933927,morrinhos,GO,4,907.78,0.8,4.6,0.0,-0.6219,81.49,low_risk
c458e2045a8aa8964f8879af03fdcce6,sao caetano do sul,SP,4,2075.1,1.0,3.11,0.0,-0.4325,81.5,low_risk
5011f0d93373a4c5753adf58ca77af8d,santos,SP,12,6954.25,0.8095,3.55,0.0455,0.75,81.52,low_risk
7c67e1448b00f6e969d365cea6b010ab,itaquaquecetuba,SP,982,4790728.8,0.9041,3.35,0.0,0.0503,81.52,low_risk
82bd0703a4aefd6b599e5bfdaed378fb,marilia,SP,21,24678.72,0.9565,3.6,0.0417,-0.4986,81.53,low_risk
0ffa40d54288e4f3499b8780dd0f144f,presidente prudente,SP,33,13732.35,0.8571,4.4,0.0,-0.8294,81.54,low_risk
e8b3a3a38279a82f0e5d006d5e5b7d2c,jussara,PR,87,89498.34,0.9529,3.74,0.0,-0.8007,81.55,low_risk
8f78f0903005064036736c7173a5c2ed,tiradentes,MG,13,27459.5,0.9524,3.48,0.0,-0.4757,81.6,low_risk
af4a0e4cfe1d9c26b6712b1be25a72e5,mateus leme,MG,21,65461.2,0.9231,3.5,0.0,-0.2653,81.6,low_risk
1da366cade6d8276e7d8beea7af5d4bf,uba,MG,43,69389.84,0.875,3.94,0.0,-0.4022,81.63,low_risk
2a6fbeaa7ab9e5d59a35841a8da71ce4,jaragua do sul,SC,30,29448.64,0.9333,3.93,0.0,-0.8538,81.64,low_risk
1ce3ae5a399804d1a87e706f8a813c3e,jaguaruna,SC,40,44416.97,0.9091,3.73,0.0,-0.4095,81.7,low_risk
b7d5b4b87af9d42b601865d3f3810bff,florianopolis,SC,2,2180.04,1.0,2.0,0.0,0.9405,81.7,low_risk
2a7dc43cecabf23403078e2188437d1d,sao paulo,SP,52,45036.96,0.9259,4.09,0.0,-0.9716,81.72,low_risk
14f2b3587172b9db894c9bad8dab520b,ipe,RS,2,660.12,1.0,2.5,0.0,0.3462,81.73,low_risk
6039e27294dc75811c0d8a39069f52c0,osasco,SP,64,304896.23,0.7432,3.84,0.0,0.7921,81.73,low_risk
820cc752a266cdc6c1a1e61dd4583330,maringa,PR,15,33866.47,0.8667,4.13,0.0,-0.5429,81.73,low_risk
d17f467e4bf608a510c20d82f4ba3b6b,caxias do sul,RS,12,3556.55,0.8182,4.0,0.0,0.0,81.73,low_risk
e4fc40017a6d22c46a14ac2e17f87c3e,arapongas,PR,3,1986.15,1.0,2.33,0.0,0.549,81.73,low_risk
39d54ff918774174706fb065d7f9dc07,sao paulo,SP,23,15655.92,0.875,3.8,0.04,-0.0451,81.77,low_risk
31ae0774c17fabd06ff707cc5bde005f,americana,SP,11,68136.03,0.9091,4.0,0.0,-0.7155,81.79,low_risk
3606774ec64634822d78dc2db6d37045,sao caetano do sul,SP,2,690.4,1.0,3.0,0.0,-0.2412,81.79,low_risk
